"חרוצים","Hrutsim","","","","","","","32.2274932","34.8647731"
"חירות","Herut","","","","","",""
"חרמש","Hermesh","","","","","","","32.4233797","35.1192353"
"חרשים","Harashim","","","","","","","32.95664685","35.3279882006047"
"חשמונאים","Hashmona'im","","","","","","","31.9325795","35.0238538"
"טבריה","Tiberias","Teverya","Tabariyya","","","","","32.78891035","35.5263692168057"
"טירת יהודה","Tirat Yehuda","","","","","","","32.0127044","34.9323029272868"
"טירת כרמל","Tirat Karmel","Tirat HaKarmel","","","טירת הכרמל","",""
"טירת צבי","Tirat Tsvi","Tirat Zvi","","","","","","32.4218582","35.5279708"
"טל-אל","Tal-El","","","","","","","32.9272568","35.1791110888041"
"טל שחר","Tal Shahar","Tal Sachar","","","","","","31.80403115","34.9015258299398"
"טללים","Telalim","","","","","","","30.9930097","34.7717601467565"
"טלמון","Talmon","","","","","","","31.93939415","35.1321181747292"
"טנא","Tene","","","","","","","31.3756971","34.9572511"
"טפחות","Tefahot","","","","","","","32.86870975","35.421828811994"
"יבול","Yevul","","","","","","","31.1887802","34.3203981"
"יבנאל","Yavne'el","","","","","","","32.7027107","35.5030115"
"יבנה","Yavne ","","","","","","","31.8761804","34.7380919"
"יגור","Yagur","","","","","","","32.7427653","35.0781197"
"יגל","Yagel","","","","","","","31.98837745","34.8803980113784"
"יד בנימין","Yad Binyamin","","","","","","","31.7979471","34.8220518206905"
"יד השמונה","Yad Hashemona","","","","","","","31.8104786","35.0900744"
"יד חנה","Yad Hanna","","","","","","","32.32628185","35.0053783785431"
"יד לשריון","Yad Lashiryon","","","","","",""
"יד מרדכי","Yad Mordekhai","","","","","","","31.5886436","34.5588846974307"
"יד נתן","Yad Natan","","","","","","","31.6528819","34.7055051"
"יד רמבם","Yad Rambam","","","","","",""
"ידידה","Yedida","Yedidya","","","","",""
"יהוד","Yehud","Yahud","","","","","","32.0340632","34.8939595"
"יהל","Yahel","","","","","","","30.0829647","35.1284720351481"
"יובל","Yuval","","","","","","","33.2468612","35.5979558"
"יובלים","Yuvallim","Yuvalim","","","","","","32.879666","35.2722579"
"יודפת","Yodfat","","","","","","","32.8372072","35.2733202"
"יונתן","Yonatan","","","","","","","32.937221","35.7935992780599"
"יושיביה","Yoshivya","","","","","","","31.4435485","34.6091452"
"יזרעאל","Yizre'el","","","","","","","32.5625005","35.3222301"
"יחיעם","Yehi'am","","","","","","","32.9963431","35.2202787111439"
"יוטבתה","Yotvata","","","","","",""
"ייטב","Yitav","","","","","",""
"יכיני","Yakhini","","","","","","","31.48265745","34.6004786049338"
"ינוב","Yanuv","","","","","","","32.3065392","34.9490977"
"יינון","Yinnon","","","","","","","31.7425076","34.7839468635368"
"יסוד המעלה","Yesud Hama'ala","","","","","","","33.0573811","35.6030157"
"יסודות ","Yesodot","","","","","","","31.8155484","34.8660748"
"יסעור","Yas'ur","","","","","","","32.8994397","35.1659414"
"יעד ","Ya'ad","","","","","","","32.8789159","35.2427432628329"
"יעל","Ya'el","","","","","","","32.5519235","35.3079001"
"יעלון","Ya’alon","","","","","","","30.0514815","35.0417914"
"יעף","Ye'af","","","","","","","32.26824745","34.966529654687"
"יערה ","Ya'ara","","","","","","","33.0672413","35.1862377551545"
"יפית ","Yafit","","","","","","","32.06347105","35.4742763311801"
"יפעת","Yifat","","","","","","","32.6785369","35.2234979088194"
"יפתח","Yiftah","","","","","","","33.1286135","35.5519473"
"יצהר","Yits'har","Yizhar","","","","","","32.1677525","35.2373641"
"יציץ","Yatsits","Yaziz","","","","","","31.8632392","34.8620957529929"
"יקום","Yakum","","","","","","","32.2469142","34.8435455"
"יקיר","Yakkir","Yakir","","","","","","32.1503253","35.1126686507944"
"יקנעם (מושבה)","Yokne'am","","","","","",""
"יקנעם עילית","Yokne'am Illit","Yokne'am Ilit","","","","","","32.6548897","35.0992076943716"
"יראון","Ir'on","Yaron","","","","","","33.07708605","35.4549131957978"
"ירדנה","Yardena","","","","","","","32.5654737","35.5649851563016"
"ירוחם","Iroham","Yerucham","Yeruham","","","","","30.9880622","34.9296299"
"ירושלים","Jerusalem","Yerushalayim","","","","","","31.7893785","35.2231847980993"
"ירחיב","Yarhiv","Yarchiv","","","","","","32.1525257","34.967283"
"ירקונה","Yarkona","","","","","","","32.1449054","34.8982397"
"ישע","Yesha","","","","","","","31.2464021","34.4036748"
"ישעי","Yish'i","","","","","","","31.7506421","34.9689599"
"ישרש","Yashresh","","","","","","","31.915785","34.8499267"
"יתד","Yated","","","","","","","31.2059601","34.3274363"
"יתיר","Yattir","Yatir","","","","","","31.3475146","35.0605823"
"כברי","Kabri","","","","","","","33.0213896","35.1477776"
"כדורי","Kadduri","Kaduri","","","","",""
"כוכב השחר","Kokhav Hashahar","Kochav HaShachar","","","","","","31.9602836","35.3494858"
"כוכב יאיר","Kokhav Ya'ir","Kochav Yair","","","","","","32.2205493","34.9907360970497"
"כוכב יעקב","Kokhav Ya'akov","Kochav Ya'akov","","","","","","31.881793","35.2448595"
"כוכב מיכאל","Kokhav Mikha'el","Kochav Michael","","","","","","31.62853905","34.6711120936797"
"כורזים","Korazim","","","","","","","32.9098006","35.552347175472"
"כחל","Kahal","","","","","","","32.8913179","35.5107113"
"כישור","Kishor","","","","","","","32.94539475","35.250273078888"
"כליל","Kelil","Klil","","","","","","32.9855303","35.2004778"
"כלנית","Kallanit","Kalanit","","","","","","32.8749932","35.4527711"
"כמאנה","Kamana","","","","","","","32.90778735","35.3412084255953"
"כמהין","Kemehin","Kmehin","","","","","","30.9100139","34.4310272"
"כמון","Kammon","Kamun","Kamon","","","","","32.9088442","35.3605953"
"כנות","Kannot","Kanot","","","","","","31.80237865","34.7514961448877"
"כנף","Kanaf","","","","","","","32.8700902","35.6977495807843"
"כינרת (מושבה)","Kinneret","Kineret","","","","",""
"כינרת (קבוצה)","Kinneret (Kevutsa)","Kineret (Kvuza)","","","","",""
"כיסופים","Kissufim","Kisufim","","","כספים","","","31.3741608","34.3994488"
"כסלון","Kesalon","Ksalon","","","","","","31.77458645","35.0475808229468"
"כפר אביב","Kefar Aviv","Kfar Aviv","","","","","","31.83250795","34.7204565960232"
"כפר אדומים","Kefar Adummim","Kfar Adumim","","","כפר אדמים","","","31.8242453","35.335858627434"
"כפר אוריה","Kefar Uriyya","Kfar Uriya","","","","","","31.7919952","34.9465718"
"כפר אזר","Kefar Azar","Kfar Azar","","","","","","32.0557826","34.8398622813124"
"כפר אחים","Kefar Ahim","Kfar Achim","","","","","","31.7448291","34.7563983"
"כפר ביאליק","Kefer Bialik","Kfar Bialik","","","","","","32.8213715","35.0870033787098"
"כפר בילו","Kefar Bilu","Kfar Bilu","","","","","","31.8714201","34.8279165"
"כפר בלום","Kefar Blum","Kfar Blum","","","","","","33.1713196","35.6102279"
"כפר בן-נון","Kefer Bin Nun","Kfar Bin-Nun","","","","","","31.8619924","34.9479242517121"
"כפר ברוך","Kefar Barukh","Kfar Barukh","Kfar Baruch","","","","","32.64652405","35.1902787035037"
"כפר גדעון","Kefar Gide'on","","","","","","","32.6433503","35.2911008322252"
"כפר גלים","Kefar Gallim","Kfar Galim","","","","","","32.7667619","34.9593952"
"כפר גליקסון","Kefar Glikson","","","","","","","32.5057868","35.0054598712338"
"כפר גלעדי","Kefar Gil'adi","Kfar Giladi","","","","","","33.2425769","35.575454790697"
"כפר דניאל .","Kefar Daniyyel","Kfar Daniel","","","","","","31.9332996","34.9326218"
"כפר האורנים","Kefar Ha'oranim","Kfar HaOranim","","","כפר ארנים","","","31.9187458","35.0379185713544"
"כפר החורש","Kefar Hahoresh","Kfar HaHoresh","Kfar HaChoresh","","כפר החרש","","","32.7013318","35.2741896"
"כפר המכבי","Kefar Hamakkabi","Kfar HaMakabi","Kfar HaMaccabi","Kfar HaMacabi","","","","32.79011605","35.1148302413235"
"כפר הנגיד","Kefar Hangid","Kfar HaNagid","","","","","","31.88775195","34.7481009305906"
"כפר הנוער הדתי","Kefar Hano'ar Hadati","Kfar Hanoar Hadati","","","כפר הנער הדתי","","","32.7427337","35.1010160333977"
"כפר הנשיא","Kefar Hanasi","Kfar Hanasi","","","","","","32.97449525","35.6032752761321"
"כפר הס","Kefar Hess","Kfar Hess","","","","","","32.2457804","34.9339746"
"כפר הראה","Kefar Haro'e","Kfar Haro'e","","","","",""
"כפר הריף","Kefar Harif","Kfar Harif","Kfar Charif","","","","","31.7455538","34.7902438"
"כפר ויתקין","Kefar Vitkin","Kfar Vitkin","","","","","","32.3812481","34.876036"
"כפר ורבורג","Kefar Warburg","Kfar Warburg","Kfar Varburg","Kefar Warburg","","","","31.7197544","34.7267362055438"
"כפר ורדים","Kefar Veradim","Kfar Veradim","Kfar Vradim","Kefar Vradim","","","","32.9972507","35.2725342"
"כפר זוהרים","Kefar Zoharim","Kfar Zoharim","","","כפר זהרים","",""
"כפר זיתים","Kefar Zetim","Kfar Zetim","","","","","","32.8106577","35.4637873"
"כפר חבד","Kefar Habad","Kfar Habad","Kfar Chabad","Kefar Chabad","","","","31.9905989","34.8493049293336"
"כפר חיטים","Kefr Hittim","Kefr Hittim","Kfar Hitim","","כפר חטים","","","32.8002015","35.5025386772213"
"כפר חיים","Kefar Hayyim","Kfar Hayyim","Kfar Haim","Kefar Haim","","","","32.3553502","34.8980185"
"כפר חנניה","Kefar Hananya","Kfar Hananya","","","","","","32.9158025","35.4237856"
"כפר חסידים א'","Kefar Hasidim Alef","Kfar Hasidim Alef","","","","",""
"כפר חסידים ב'","Kefar Hasidim Bet","Kfar Hasidim Bet","","","","",""
"כפר חרוב","Kefar Haruv","Kfar Haruv","Kfar Charuv","Kefar Charuv","","","","32.7621334","35.6632148864924"
"כפר חושן","Kefar Hoshen","Kfar Hoshen","Kfar Choshen","Kefar Choshen","כפר חשן","","","33.0108471","35.4386655"
"כפר טרומן","Kefar Truman","Kfar Truman","","","","","","31.980556","34.921667"
"כפר ידידיה","Kefar Yedidya","Kfar Yedidya","","","","","","32.34525165","34.9000770756033"
"כפר יהושוע","Kefar Yehoshu'a","Kfar Yehoshu'a","","","כפר יהושע","",""
"כפר יונה","Kefar Yona","Kfar Yona","","","","","","32.3147942","34.9304647"
"כפר יחזקאל","Kefar Yehezkel","Kfar Yehezkel","","","","","","32.5668159","35.3589060722186"
"כפר יעבץ","Kefar Ya'bez","Kfar Ya'bez","Kfar Kavez","Kefar Kavez","","","","32.27409715","34.9665309228887"
"כפר מונש","Kefar Monash","Kfar Monash","","","","","","32.3475348","34.9162242"
"כפר מימון","Kefar Maimon","Kfar Maimon","Kefar Maymon","Kfar Maymon","","",""
"כפר מלל","Kefar Mallal","Kfar Mallal","Kfar Malal","Kefar Malal","","",""
"כפר מנחם","Kefar Menahem","Kfar Menahem","Kfar Menachem","Kefar Menachem","","","","31.7319372","34.8351009"
"כפר מסריק","Kefar Masaryk","Kfar Masaryk","","","","","","32.89010965","35.0989421980467"
"כפר מרדכי","Kefar Mordekhai","Kfar Mordekhai","","","כפר מורדכי","","","31.8315584","34.7572236402457"
"כפר נטר","Kefar Netter","Kfar Netter","Kfar Neter","Kefar Neter","","","","32.2791113","34.8759585"
"כפר סולד","Kefar Sold","Kfar Sold","","","","",""
"כפר סבא","Kefar Sava","Kfar Sava","Kfar Saba","Kefar Saba","","","","32.1791571","34.913967242464"
"כפר סילבר","Kefar Silver","Kfar Silver","","","","","","31.6736685","34.6117263"
"כפר סירקין","Kefar Sirkin","Kfar Sirkin","","","","","","32.0781172","34.9252846915359"
"כפר עזה","Kefar Azza","Kfar Azza","Kfar Aza","Kefar Aza","","","","31.48443255","34.5337017969604"
"כפר עציון","Kefar Etsyon","Kfar Etsyon","Kfar Ezion","Kefar Ezion","","","","31.65031945","35.1157715863641"
"כפר פינס","Kefar Pines","Kfar Pines","","","","","","32.48417635","35.0039044507435"
"כפר קיש","Kefar Kisch","Kfar Kisch","Kfar Kish","Kefar Kish","","","","32.6671198","35.4487327741926"
"כפר ראש הנקרה","Kefar Rosh Hanikra","Kfar Rosh Hanikra","","","","",""
"זרעית","Kefar Rozenwald (Zar’it)","Kfar Rozenwald","Zar'it","Kfar Rozenvald","כפר רוזנואלד","","","33.0996431","35.2886449"
"כפר רופין","Kefar Rupin","Kfar Rupin","","","","","","32.45717265","35.5566739359508"
"כפר רות","Kefar Rut","Kfar Rut","","","","","","31.9104902","35.0355775299747"
"כפר שמאי","Kefar Shama'i","Kfar Shama'i","","","","","","32.95685945","35.4575227279504"
"כפר שמואל","Kefar Shemuel","Kfar Shemuel","Kfar Shmuel","Kefar Shmuel","","","","31.889522","34.9322846445385"
"כפר שמריהו","Kefar Shemaryahu","Kfar Shemaryahu","Kefar Shmaryahu","Kfar Shmaryahu","","","","32.1856909","34.8254717308706"
"כפר תבור","Kefar Tavor","Kfar Tavor","","","","","","32.6867186","35.4223868"
"כפר תפוח","Kefar Tappu’ah","Kfar Tappu’ah","Kfar Tapuach","Kefar Tapuach","","","","32.1181943","35.2498947"
"כרי דשא","Kare Deshe","Karei Deshe","","","","","","32.8653965","35.5387933"
"כרכום","Karkom","","","","כרכם","","","32.929284","35.6077163"
"כרם בן זמרה","Kerem Ben Zimra","","","","כרם בן זימרה","","","33.03826245","35.4670766977778"
"כרם בן שמן","Kerem Ben Shemen","","","","","",""
"כרם יבנה (ישיבה)","Kerem Yavne","","","","","",""
"כרם מהרל","Kerem Maharal","","","","","","","32.6457289","34.9896712"
"כרם שלום","Kerem Shalom","","","","","","","31.2278414","34.2843306517967"
"כרמי יוסף","Karme Yosef","Karmei Yosef","","","","","","31.8475547","34.9195326277788"
"כרמי צור","Karme Tsur","Karmei Tsur","Karme Zur","Karmei Zur","","","","31.60980815","35.1014412636445"
"כרמיאל","Karmi'el","Carmiel","","","","","","32.9159143","35.2934337"
"כרמיה ","Karmiyya","Karmia","","","כרמייה","","","31.60500525","34.5428369659192"
"כרמים","Keramim","Kramim","","","","","","31.3315718","34.917635434655"
"כרמל","Karmel","Carmel","","","","","","31.43151865","35.1828790292958"
"לבון","Lavon","","","","","","","32.9424255","35.2869106"
"לביא","Lavi","","","","","","","32.7872253","35.4416661"
"לבנים","Livnim","","","","","",""
"לוד","Lod","Lud","Lydda","","","","","31.9427261","34.884778"
"להב","Lahav","","","","","","","31.37940215","34.8698634944439"
"להבות הבשן","Lahavot Habashan","","","","","","","33.1406178","35.646246"
"להבות חביבה","Lahavot Haviva","","","","","","","32.3960216","35.0100414"
"להבים","Lehavim","","","","","","","31.3722833","34.8169433"
"לוזית","Luzit","","","","","","","31.68620945","34.8861987460674"
"לוחמי הגטאות","Lohame Hageta'ot","","","","","","","32.9628515","35.097375"
"לוטן","Lotan","","","","","","","29.9867806","35.0886439"
"לוטם","Lotem","","","","לטם","","","32.8823864","35.3585870480817"
"לימן","Liman","","","","","","","33.0598469","35.1127981709159"
"לכיש","Lakhish","Lachish","","","","","","31.5614602","34.8431593403996"
"לפיד","Lappid","Lapid","","","","","","31.91717365","35.0318243461496"
"לפידות","Lappidot","Lapidot","","","","","","32.95904325","35.2620081116238"
"מאור","Ma'or","","","","","","","32.4239237","35.006394"
"מאיר שפיה","Me'ir Shfeya","","","","","",""
"מבוא ביתר","Mevo Betar","Mavo Betar","","","","",""
"מבוא דותן","Mevo Dotan","Mavo Dotan","","","","","","32.420474","35.1736045"
"מבוא חורון","Mevo Horon","Mavo Horon","","","","","","31.8505047","35.0346103"
"מבוא חמה","Mevo Hamma","Mavo Hamma","Mevo Hama","","","","","32.7363463","35.6556132"
"מודיעים","Mevo Modi'im","Mavo Modi'im","","","","",""
"מבואות ים","Mevo'ot Yam","","","","","",""
"מבועים","Mabu'im","","","","","","","31.4492727","34.6547505"
"מבטחים","Mivtahim","Mivtachim","","","","","","31.2418525","34.4086529"
"מבקיעים","Mavki'im","","","","","","","31.6221558","34.5771198"
"מבשרת ציון","Mevasseret Tsiyyon","Mevasert Zion","Mevasseret Zion","","","","","31.8057198","35.152731"
"מגידו","Megiddo","Megido","","","מגדו","","","32.5791034","35.1801136227818"
"מגדים","Megadim","","","","","","","32.72944235","34.9622359478863"
"מגדל","Migdal","","","","","","","32.8386162","35.4992776"
"מגדל העמק","Migdal Ha'emek","","","","","","","32.6765718","35.2413237"
"מגדל עוז","Migdal Oz","","","","מגדל עז","","","31.6426886","35.1462177"
"מגדל תפן","Migdal Tefen","","","","","","","32.97539475","35.2767312018262"
"מגדלים","Migdalim","","","","מיגדלים","","","32.0898796","35.3423054"
"מגל","Maggal","Magal","","","","","","32.383889","35.035833"
"מגן","Magen","","","","","","","31.30015275","34.4281303836168"
"מגן שאול","Magen Sha'ul","","","","","","","32.5206793","35.3067307"
"מגשימים","Magshimim","","","","","","","32.0470353","34.8993144"
"מדרך עוז","Midrakh Oz","","","","","",""
"מדרשת בן גוריון","Midreshet Ben Gurion","","","","","",""
"מדרשת רופין","Midreshet Rupin","","","","","",""
"מודיעין","Modi'in","","","","","",""
"מודיעין עילית","Modi'in Illit","Modi'in ilit","","","מודיעין עלית","","","31.93296855","35.0437847779276"
"מולדת","Moledet","","","","","","","32.586104","35.4388869"
"מוצא עילית","Motsa Illit","Motza Illit","Motza Ilit","","מוצא עלית","","","31.7934936","35.1565626"
"מורן","Moran","","","","","","","32.91851185","35.3971026172101"
"מורשת","Moreshet","","","","","","","32.8274319","35.2322531587868"
"מזור","Mazor","","","","","","","32.0507914","34.9314185"
"מזכרת בתיה","Mazkeret Batya","","","","","","","31.85105975","34.8424816716437"
"מזרע","Mizra","","","","","","","32.65102365","35.2864275447354"
"מחולה","Mehola","","","","","","","32.3652291","35.5156271"
"מחניים","Mahanayim","","","","מחנים","","","32.9889507","35.5707211543194"
"מחסיה","Mahseya","Machsiya","","","","","","31.7481682","35.0073522"
"מטולה","Metula","","","","","","","33.2790717","35.5795864"
"מטע","Matta","Mata","","","","","","31.7168257","35.061838"
"מי עמי","Me Ammi","Mei Ami","","","","","","32.5046107","35.1470453"
"מיטב","Metav","","","","","","","32.5457376","35.301291"
"מירון","Meron","","","","","","","32.98771895","35.4399615654426"
"מישר","Meshar","","","","","","","31.81751985","34.7521634963213"
"מיתר","Metar","","","","","","","31.3265397","34.9401601"
"מכבים-רעות","Makkabbim-Re'ut","Makabim-Re'ut","Macabim-Re'ut","","","","","31.9072265","35.006404"
"מכורה","Mekhora","","","","","","","32.16512555","35.4228732475719"
"מכמנים","Mikhmanim","Michmanim","","","","","","32.9061108","35.3287602"
"מכמורת","Mikhmoret","Michmoret","","","מכמרת","","","32.40463965","34.8706201135751"
"מלאה","Mele'a","","","","","","","32.5636301","35.2338552181353"
"מלילות","Melilot","","","","","","","31.3891239","34.5940713463421"
"מלכיה","Malkiyya","Maklkia","","","מלכייה","","","33.0994238","35.5107126"
"מלכישוע ־","Malkishu'a","","","","","","","32.4384617","35.4140967"
"מנוחה","Menuha","Menucha","","","","","","31.65673875","34.778066400172"
"מנוף","Manof","","","","","","","32.85398225","35.2357483760516"
"מנות","Manot","","","","","","","33.038561","35.1943863"
"מנחמיה","Menahemya","Menachamia","","","","","","32.6670217","35.5555869"
"מנרה","Menara","Manara","","","","","","33.195939","35.5446083"
"מסד","Massad","Masad","","","","","","32.843898","35.4228887471298"
"מסדה","Massada","Masada","","","","","","32.683069","35.5987945"
"מסלול","Maslul","","","","","","","31.3253414","34.5885814"
"מסילות","Mesillot","Mesilot","","","מסלות","","","32.49491445","35.474455307454"
"מסילת ציון","Mesillat Tsiyon","Mesilat Zion","Mesillat Zion","","מסלת ציון","","","31.8015388","35.0126276"
"מעברות","Ma'barot","","","","","","","32.3632789","34.9050496924925"
"מעגלים","Ma'galim","","","","","","","31.396505","34.6001528120636"
"מעגן","Ma'agan","","","","","","","32.7066582","35.5997442227475"
"מעגן מיכאל","Ma'agan Mikha'el","Magan Michael","Ma'agan Michael","","","","","32.55526225","34.9167529238798"
"מעון","Ma'on","","","","","","","31.4134505","35.1628470967474"
"מעונה","Me'ona","","","","","","","33.0166283","35.2610095379017"
"מעוז חיים","Ma'oz Hayyim","Maoz Haim","","","מעז חיים","","","32.4934941","35.5504890201784"
"מעיין ברוך","Ma'yan Barukh","Ma'yan Baruch","","","מעין ברוך","","","33.2400797","35.6086551"
"מעיין צבי","Ma'yan Tsevi","Ma'yan Zvi","","","מעין צבי","","","32.5675232","34.9404699"
"מעלה אדומים","Ma’aLe Adummim","Ma’aLe Adumim","","","מעלה אדמים","","","31.7705643","35.2987457"
"מעלה אפרים","Ma'ale Efrayim","","","","","","","32.0707628","35.4034322"
"מעלה גלבוע","Ma'ale Gilbo'a","","","","מעלה גלבע","מעלה גילבוע","","32.4780173","35.4174978"
"מעלה גמלא","Ma'ale Gamla","","","","","","","32.88792235","35.6844828645815"
"מעלה החמישה","Ma'ale Hahamisha","","","","מעלה החמשה","","","31.8181538","35.1094946545681"
"מעלה לבונה","Ma'ale Levona","","","","","","","32.0551755","35.2399932698674"
"מעלה מכמש","Ma'ale Mikhmash","Ma'ale Michmash","","","","","","31.87932385","35.3053760625104"
"מעלה עירון","Ma'ale Iron","Ma'ale Yiron","","","","","","32.54934725","35.1551461479007"
"מעלה עמוס","Ma'ale Amos","","","","","","","31.5976407","35.2291506382997"
"מעלה שומרון","Ma’aie Shomron","","","","","","","32.1658726","35.0696144402779"
"מעלות-תרשיחא","Ma'alot-Tarshiha","","","","","","","33.01541475","35.2832311802087"
"מענית","Ma'anit","","","","","","","32.4575001","35.0299999"
"מעש","Ma'as","","","","","","","32.0651874","34.8874639"
"מפלסים","Mefalsim","","","","","","","31.5019469","34.5637325"
"מצדות יהודה","Metsadot Yehuda","Mezadot Yehuda","","","","",""
"מצובה","Matsuva","Mazuva","","","","","","33.06345505","35.1580738759322"
"מצליח","Matsli'ah","Mazliach","","","","","","31.9061802","34.8717789"
"מצפה","Mitspe","Mizpe","","","","","","32.7902724","35.5085407"
"מצפה אביב","Mitspe Aviv","Mizpe Aviv","","","","","","32.8381841","35.1977524"
"מצפה יריחו","Mitspe Yeriho","Mizpe Yericho","Mizpe Yeriho","","","","","31.816139","35.3944306"
"מצפה נטופה","Mitspe Netofa","Mizpe Netofa","","","","","","32.80260105","35.3837375475928"
"מצפה רמון","Mitspe Ramon","Mizpe Ramon","","","","","","30.6101958","34.799393"
"מצפה שלם","Mitspe Shalem","Mizpe Shalem","","","","","","31.56766855","35.4000471806084"
"מצר","Metser","","","","","","","32.4404758","35.0479418"
"מיצר","Meitsar","","","","","","","32.7686851","35.7369807"
"מקווה ישראל","Mikve Yisra'el","","","","מקוה ישראל","",""
"מירב","Merav","","","","מרב","","","32.45236405","35.4212665803371"
"מרגליות","Margaliyyot","Margaliot","","","","","","33.21487325","35.5455280061345"
"מרום גולן","Merom Golan","","","","","","","33.13290345","35.776331280822"
"מרחב עם","Merhav Am","","","","","","","30.887872","34.8281340906524"
"מרחביה (מושב)","Merhavya","","","","","","","32.6000086","35.3166648"
"מרחביה (קבוץ)","Merhavya (Kibuts)","","","","","",""
"הרטוב - מרכז אזורי","Regional Center Har Tuv","","","","","",""
"כדורי מרכז אזורי","Regional Centre Kadduri","","","","","",""
"שוהם מרכז אזורי","Regional Center Shoham","","","","שהם מרכז אזורי","",""
"מרכז שפירא","Shapira Center","","","","","","","31.69713585","34.7071866572748"
"משאבי שדה","Mash'abe Sade","","","","","","","31.0039908","34.7866746144393"
"משגב דב","Misgav Dov","","","","","","","31.819273","34.7386745"
"משגב עם","Misgav Am","","","","","","","33.2477634","35.5487957"
"משואה","Massu'a","","","","","","","32.1128716","35.4920492"
"משואות יצחק","Massu'ot Yits'hak","Masuot Yizhak","","","","","","31.7043079","34.6906236024713"
"משכיות","Maskiyot","","","","","","","32.3172313","35.5024549719302"
"משמר איילון","Mishmar Ayyalon","Mishmar Ayalon","","","משמר אילון","","","31.8719461","34.9447916"
"משמר דוד","Mishmar David","","","","","","","31.8225166","34.9020895"
"משמר הירדן","Mishmar Hayarden","","","","","","","33.0033276","35.5980481"
"משמר הנגב","Mishmar Hanegev","","","","","","","31.36449965","34.7186388621453"
"משמר העמק","Mishmar Ha’emek","","","","","","","32.6105868","35.1422028"
"משמר השבעה","Mishmar Hashiv'a","","","","","","","32.0105558","34.8250061"
"משמר השרון","Mishmar Hasharon","","","","","","","32.3564792","34.9033593"
"משמרות","Mishmarot","","","","","","","32.4874752","34.9850386"
"משמרת","Mishmoret","","","","","","","32.2279787","34.9220495"
"משען","Mash'en","","","","","","","31.6576442","34.6237776"
"מתן","Mattan","Matan","","","","","","32.1577785","34.9752044598232"
"מתת","Mattat","Matat","","","","","","33.0408116","35.3553239932613"
"מתתיהו","Mattityahu","Matityahu","","","","","","31.92871","35.0338314"
"נאות גולן","Ne'ot Golan","","","","","","","32.7862935","35.6933789"
"נאות הכיכר","Ne'ot Hakikkar","","","","נאות הככר","","","30.9330032","35.3772356"
"נאות מרדכי","Ne’ot Mordekhai","","","","","","","33.1586105","35.5952831"
"נאות סמדר","Ne'ot Semadar","","","","","","","30.0486435","35.0257351"
"נבטים","Nevatim","","","","","","","31.223859","34.8822344523151"
"נגבה","Negba","","","","","","","31.6623288","34.6827493"
"נוגה","Noga","","","","נגה","","","31.6246194","34.6952753"
"נגוהות","Negohot","","","","","","","31.49293785","34.9833122697555"
"נהורה","Nehora","","","","","","","31.62301475","34.7050813788624"
"נהלל","Nahalal","","","","","","","32.6900631","35.1968485"
"נהריה","Nahariyya","Nahariya","","","נהרייה","","","33.0063382","35.0946926"
"נוב","Nov","","","","","","","32.8323365","35.783775"
"נווה אבות","Neve Avot","","","","נוה אבות","",""
"נווה אור","Neve Or","","","","נוה אור","","","32.5900017","35.552771"
"נווה אטיב","Neve Ativ","","","","נוה אטיב","","","33.2619266","35.7403653"
"נווה אילן","Neve Ilan","","","","נוה אילן","","","31.6677146","34.5788124"
"נווה איתן","Neve Etan","Neve Eitan","","","נוה איתן","","","32.4920626","35.5327856"
"נווה אפעל","Neve Efal","","","","נוה אפעל ","",""
"נווה אפרים","Neve Efrayim","","","","נוה אפרים","נווה מונסון","נוה מונסון","32.029521","34.8717786"
"נווה דניאל","Neve Daniyyel","Neve Daniel","","","נוה דניאל","",""
"נווה זוהר","Neve Zohar","","","","נוה זהר","","","31.15290235","35.3650883135871"
"נווה זיו","Neve Ziv","","","","נוה זיו","","","33.02703855","35.1839908731689"
"נווה חריף","Neve Harif","","","","נוה חריף","","","30.0377782","35.0391669"
"נווה ים","Neve Yam","","","","נוה ים","","","32.67920915","34.9312060887738"
"נווה ים","Neve Yamin","","","","נוה ים","","","32.67920915","34.9312060887738"
"נווה ירק","Neve Yarak","","","","נוה ירק","","","32.1331758","34.9242658"
"נווה מבטח","Neve Mivtah","","","","נוה מבטח","","","31.8054224","34.7410039"
"נווה מיכאל","Neve Mikha'el","Neve Michael","","","נוה מיכאל","","","31.6729512","35.0060167"
"נווה שלום","Neve Shalom","","","","נוה שלום","",""
"נווה תמרים","Neve Temarim","Neve Tmarim","","","נוה תמרים","",""
"נוף איילון","Nof Ayyalon","Nof Ayalon","","","נוף אילון","","","31.8705213","34.9896581"
"נופים","Nofim","","","","","","","32.15494525","35.1013572842142"
"נופית","Nofit","","","","","","","32.7586157","35.14735"
"נוקדים","Nokdim","","","","","","","31.6456305","35.2438532004889"
"נורדייה","Nordiyya","Nordia","","","נורדיה","",""
"נורית","Nurit","","","","","","","32.5439821","35.3531995"
"נחושה","Nehusha","","","","","","","31.630371","34.9535619"
"נחל עוז","Nahal Oz","","","","נחל עז","","","31.4720069","34.4983743473544"
"נחלה","Nahala","","","","","","","31.6594381","34.7945513"
"נחליאל","Nahali'el","","","","","","","31.9740466","35.1400750340846"
"נחלים","Nehalim","Nechalim","","","","","","32.05789755","34.913135642636"
"נחם","Naham","Nacham","","","","","","31.7665744","35.0039498"
